cod_ibge,municipio,ano,populacao,total_despesas,total_pc,saude,educacao,administracao,saude_prop,educacao_prop,hhi,n_funcoes_declaradas,flag_negativo,score_if,score_lof,score,classe
4125753,São Pedro do Iguaçu,2020,5820,27542429.12,4732.376137457045,6802963.31,5044923.1,4424001.41,0.24699939429307677,0.18316914161854433,0.16162370717777028,14,False,0.05294157072766443,0.003396776568929891,0.033123653064170616,Regular
4125753,São Pedro do Iguaçu,2021,5745,28612903.020000003,4980.487906005223,7074469.52,6125845.89,3769499.06,0.24724752728008928,0.21409382633136254,0.15404586015280264,13,False,0.11439174985185796,0.03790478825337603,0.08379696521246519,Regular
4125753,São Pedro do Iguaçu,2022,5753,40792367.08,7090.6252529115245,8974250.25,9857872.25,6323705.83,0.21999827154918808,0.24165972596459584,0.16987455302623433,11,False,0.16980288431273352,0.029141691041252075,0.11353840700414095,Regular
4125753,São Pedro do Iguaçu,2023,5761,39462664.68,6849.967831973616,11885866.32,9558204.18,6742822.95,0.3011926948264052,0.24220878791401473,0.19535776003327784,11,False,0.055236219791273605,0.01478431191989853,0.03905545664272358,Regular
4125753,São Pedro do Iguaçu,2024,5769,51716440.2,8964.541549661986,12626797.02,11118691.25,5433443.16,0.2441544114631463,0.21499336008049524,0.20028311907996868,11,False,0.20272585286669376,0.030163099790381405,0.1337007516361688,Regular
4125753,São Pedro do Iguaçu,2025,5730,49040481.30999999,8558.548221640487,13488222.35,11848419.41,6236407.13,0.27504261764350946,0.2416048760839538,0.17248446668482892,11,False,0.18550843037612652,0.018366604887995536,0.11865170018087412,Regular
4125803,São Pedro do Ivaí,2020,11046,32608830.8,2952.094043092522,9002518.99,8054802.31,4383236.49,0.2760761048200477,0.24701291375341183,0.17406231984742018,15,False,0.08149655667395446,0.026664910577481687,0.05956389823536535,Regular
4125803,São Pedro do Ivaí,2021,11109,33411431.63,3007.6002907552433,10107511.5,8680965.66,4122784.6,0.3025165641487958,0.259820224291299,0.1899453454006745,15,False,0.08864387203507758,0.020379308561510347,0.06133804664565068,Regular
4125803,São Pedro do Ivaí,2022,10276,51100481.74000001,4972.798923705723,16253780.97,11387971.48,5256230.69,0.3180749068609465,0.2228544837980621,0.17721021831694028,14,False,0.26912208601086296,0.011577863902731007,0.16610439716761016,Regular
4125803,São Pedro do Ivaí,2023,9444,53707403.010000005,5686.933821473952,14834713.6,13030574.13,6366889.22,0.2762135714742689,0.24262156424829895,0.16747901396243747,14,False,0.17532710586858133,0.010494487200099432,0.10939405840118856,Regular
4125803,São Pedro do Ivaí,2024,8611,59958953.76,6963.065121356404,15361058.12,14065376.67,7401881.0,0.25619289791957167,0.23458342395866383,0.15562990774062332,15,False,0.09609845903048335,0.016474624634172593,0.06424892527195904,Regular
4125803,São Pedro do Ivaí,2025,8514,69973929.2,8218.69029833216,17782730.01,17154000.56,7940271.51,0.2541336496793437,0.24514845394733098,0.1602216286554068,15,False,0.08550321020145826,0.017631864344465332,0.058354671858661084,Regular
4125902,São Pedro do Paraná,2020,2289,18491173.330000006,8078.275810397556,5786473.2,2936121.18,3144892.31,0.31293164023356207,0.15878501204877296,0.17005489382866068,15,False,0.1815695704416091,0.04052030802110871,0.12514986547340895,Regular
4125902,São Pedro do Paraná,2021,2265,25024373.83,11048.288666666665,7011166.82,3813565.91,3603551.66,0.28017351673330565,0.1523940593242009,0.1560180470094615,16,False,0.475684562742543,0.022464837943909875,0.29439667282308973,Suspeita
4125902,São Pedro do Paraná,2022,2417,31690969.81,13111.696239139428,8353194.68,7591184.68,4911438.16,0.263582803873808,0.23953778396534342,0.16661771727386077,15,False,0.3352845164566333,0.04820423465793062,0.22045240373715222,Suspeita
4125902,São Pedro do Paraná,2023,2570,36156980.269999996,14068.863918287936,8137303.86,7170714.85,5105553.81,0.2250548524582305,0.1983217292056232,0.1455364403193353,15,False,0.3196378078967765,0.024871839701000216,0.201731420618466,Regular
4125902,São Pedro do Paraná,2024,2722,56980661.690000005,20933.380488611318,9569251.11,10724638.99,7119116.73,0.1679385747055897,0.18821541680836876,0.1449904913212799,16,False,0.8281362548231466,0.2344717644519053,0.5906704586746501,Critica
4126009,São Sebastião da Amoreira,2020,8859,24654267.879999995,2782.962849080031,8252229.18,5529192.33,2452743.16,0.3347180788399871,0.22426917549984862,0.2069324631164418,14,False,0.27482843886090474,0.021118046712758,0.17334428200164603,Regular
4126009,São Sebastião da Amoreira,2021,8865,27536615.86,3106.2172430908063,10209445.31,6464304.63,2346624.11,0.3707588965145988,0.23475305254884724,0.22489586817011945,14,False,0.21419219053289013,0.01570887433284876,0.13479886405287356,Regular
4126009,São Sebastião da Amoreira,2022,8610,42434049.72999999,4928.461060394889,11102323.29,11240628.64,3267790.45,0.2616371371726722,0.26489643839138716,0.19086581892539844,15,False,0.2901522945052961,0.048081562338214215,0.19332400163846336,Regular
4126009,São Sebastião da Amoreira,2023,8355,43767071.47000001,5238.428661879116,12828745.48,9877101.67,4548546.63,0.29311409352104856,0.22567426465282753,0.17945120612864568,15,False,0.09091798253398324,0.03549220341668468,0.06874767088706382,Regular
4126009,São Sebastião da Amoreira,2024,8100,53444023.07,6598.027539506173,17382389.1,10355045.24,4546003.55,0.32524477203433705,0.19375497287015897,0.18357754103864873,15,False,0.18597682493393128,0.050476354370176627,0.13177663670842943,Regular
4126009,São Sebastião da Amoreira,2025,8063,56477959.830000006,7004.58388068957,15486938.44,12940897.19,5345764.78,0.27421207293280514,0.22913181051426798,0.16346067259623406,17,False,0.3223467279654279,0.04178988207159663,0.2101239896078954,Regular
4126108,São Tomé,2020,5750,29146971.969999995,5069.03860347826,5829591.15,4538480.34,5068081.49,0.2000067504782385,0.15571018302248707,0.13406661273540196,16,False,0.15012417035656273,0.0020524673699746612,0.0908954891619275,Regular
4126108,São Tomé,2021,5778,28689811.92,4965.35339563863,6088562.21,4952411.5,4027521.81,0.2122203598607627,0.1726191692650176,0.13773254857702266,15,False,0.21156253456912083,0.0017240613815971415,0.12762714529411134,Regular
4126108,São Tomé,2022,5615,37267809.99,6637.187887800535,7904426.32,6270028.94,4986390.4,0.21209795590674577,0.16824248437679662,0.1294827846489516,16,False,0.2586379936579909,0.01284838723076846,0.1603221510871019,Regular
4126108,São Tomé,2023,5453,39176192.72999999,7184.337562809461,7923542.19,7330593.61,6152211.39,0.20225401290545475,0.18711858144363389,0.13953684157809493,16,False,0.2678528438472775,0.012570757838867054,0.16574000944391332,Regular
4126108,São Tomé,2024,5290,46468034.570000015,8784.127517958415,9659013.75,9308201.5,6675835.2,0.20786361720226285,0.20031407797069642,0.14150392183076055,15,False,0.38789863899186544,0.043761186263442255,0.2502436579004962,Suspeita
4126207,Sapopema,2020,6722,27125974.42,4035.402323713181,7961319.57,5413269.73,0.0,0.29349432565010874,0.19956037877882804,0.16948601862886972,13,False,0.14195772925878591,0.09011371014200763,0.1212201216120746,Regular
4126207,Sapopema,2021,6708,30487705.5,4544.976967799642,8092722.23,6801423.65,3164720.24,0.26544215437924645,0.2230874228957637,0.1555700498445297,15,False,0.014541441415491836,0.002056450289635635,0.009547444965149355,Regular
4126207,Sapopema,2022,6733,40052986.559999995,5948.757843457596,10087590.01,9185082.27,4000503.84,0.2518561255073609,0.22932328045601802,0.16240607308370364,14,False,0.04985124376399553,0.006385457148014369,0.03246492911760306,Regular
4126207,Sapopema,2023,6759,43309142.85,6407.62581003107,11516753.63,9747429.69,0.0,0.2659196851317966,0.22506632661283435,0.15863582021635744,15,False,0.3546760459775238,0.5850002892460912,0.4468057432849507,Critica
4126207,Sapopema,2024,6784,56483885.440000005,8326.044433962265,13213668.18,11504610.29,5286336.14,0.2339369552407335,0.203679513198871,0.13902135663589668,15,False,0.25598600472943805,0.12964655769634972,0.2054502259162027,Regular
4126207,Sapopema,2025,6778,60286403.52,8894.423652994985,14560995.19,13421683.74,6876685.81,0.24153033420163125,0.22263201910107905,0.15099575720204478,14,False,0.13608950239747084,0.010090945921542619,0.08569007980709954,Regular
4126256,Sarandi,2020,97803,223906145.98,2289.3586697749556,41377293.22,53505038.51,17316755.74,0.18479748753165512,0.2389619019871801,0.1358630103758543,17,False,0.36278388003925405,0.06454134341490886,0.24348686538951597,Suspeita
4126256,Sarandi,2021,98888,254997845.01,2578.6530722635707,53227268.96,66508271.87,19456892.29,0.20873615209537413,0.26081895659703247,0.14834372267417417,19,False,0.3620708946360279,0.07113006393444608,0.24569456235539516,Suspeita
4126256,Sarandi,2022,107854,334592525.97,3102.2727573386246,56398769.55,102813960.72,19027420.0,0.16855956177292727,0.307281103849936,0.1589136739382028,17,False,0.42636803199648177,0.06090849886414596,0.2801842187435475,Suspeita
4126256,Sarandi,2023,116819,403556631.83,3454.546193941054,69109706.5,115935411.48,23578793.86,0.17125156929427632,0.2872841190944381,0.14809540018161113,19,False,0.4104451260385231,0.06620108557086754,0.2727475098514609,Suspeita
4126256,Sarandi,2024,125785,428984423.5899999,3410.4577142743565,82181587.31,130077591.83,27170045.98,0.1915724273209153,0.3032221793542814,0.16169259224094262,19,False,0.3702048213013849,0.0441584599000035,0.2397862767408323,Suspeita
4126272,Saudade do Iguaçu,2020,5539,55431698.769999996,10007.528212673767,11233196.86,10831037.67,5847267.04,0.20264933439275146,0.19539429442602307,0.12372967042082966,18,False,0.5311234432417474,0.0756619170752414,0.348938832775145,Suspeita
4126272,Saudade do Iguaçu,2021,5578,49891627.95,8944.357825385443,10462834.1,9825424.44,4962614.81,0.20971121869355636,0.19693533451838383,0.12320592555565266,17,False,0.5508911844627048,0.04206712839799886,0.3473615620368224,Suspeita
4126272,Saudade do Iguaçu,2022,5833,65171882.94,11172.96124464255,14787949.87,16469297.84,6266485.98,0.22690689915487655,0.25270557020981477,0.15201253403331358,16,False,0.49867020877305346,0.05081018915048213,0.3195262009240249,Suspeita
4126272,Saudade do Iguaçu,2023,6087,55692178.199999996,9149.363923114834,13752983.93,15700998.31,6467226.62,0.24694641823149235,0.2819246583176379,0.17085192615755265,16,False,0.2245595433715467,0.036606999184396194,0.1493785256966865,Regular
4126272,Saudade do Iguaçu,2024,6342,74339265.11000001,11721.738427940714,14200925.7,14895607.04,7507403.16,0.19102859947548378,0.20037334264683582,0.13856033203187362,16,False,0.5121490240463245,0.1561035646934091,0.36973084030515835,Critica
4126272,Saudade do Iguaçu,2025,6413,61972630.19000001,9663.594291283332,15380291.63,16623329.13,7365457.6,0.2481787779999982,0.268236624442678,0.16622695972392607,17,False,0.23423427551061227,0.004722825663514395,0.14242969557177312,Regular
4126306,Sengés,2020,19385,61166280.54000001,3155.340755223111,13407965.57,15212051.76,5620859.81,0.2192051805607469,0.24869996386410972,0.15591475978733135,18,False,0.12268226360025215,0.010740005761033736,0.07790536046456478,Regular
4126306,Sengés,2021,19441,66498853.88000001,3420.546982151124,14992476.37,18747995.59,6735738.54,0.22545465816680924,0.2819296047392268,0.1713374619715017,18,False,0.057132139261678164,0.028023478075643427,0.045488674787264274,Regular
4126306,Sengés,2022,18742,94416842.11,5037.714337317256,18492601.71,25055324.81,17016699.72,0.19586126052018624,0.2653692312734775,0.16466097593026463,16,False,0.1404629763698596,0.008864681179067774,0.08782365829354287,Regular
4126306,Sengés,2023,18043,108238506.74999999,5998.919622568308,24697432.59,29100773.35,11531729.51,0.22817602839850712,0.26885786051367533,0.16977227670290757,17,False,0.0877374043946523,0.012736381589215001,0.05773699527247738,Regular
4126306,Sengés,2024,17344,142854744.30999997,8236.551217135608,31415292.03,31297124.7,10453655.78,0.21991073647388062,0.21908355127558174,0.17234923622829115,17,False,0.1892283091545692,0.036167957108560536,0.12800416833616574,Regular
4126306,Sengés,2025,17256,148397810.32,8599.780384793694,31880087.3,39264999.0,9675493.17,0.21482855596895173,0.26459284618371587,0.16441306971002373,18,False,0.2785429257777453,0.10865158753588826,0.21058639048100247,Regular
4126355,Serranópolis do Iguaçu,2020,4477,28873645.800000004,6449.328970292608,6908711.88,5058843.82,3627526.53,0.23927397072939086,0.1752062713188786,0.14374166723151444,17,False,0.08982457650794363,0.0024981627451081097,0.054894011002809426,Regular
4126355,Serranópolis do Iguaçu,2021,4460,34137967.5,7654.252802690583,7981165.71,7240075.28,3793048.05,0.233791473086381,0.21208278670954855,0.14757084591204073,17,False,0.13254297755233374,0.007999073892427142,0.0827254160883711,Regular
4126355,Serranópolis do Iguaçu,2022,4686,46009227.79000001,9818.443830559114,11222998.46,8923219.61,5329482.34,0.2439292941673603,0.19394412900664765,0.14803296639164698,16,False,0.21033092918666615,0.005229633002172656,0.12829041071286876,Regular
4126355,Serranópolis do Iguaçu,2023,4912,48742886.36000001,9923.2260504886,11686105.59,9585679.02,5962831.74,0.23974997097402087,0.19665800972890926,0.14219040091052962,16,False,0.25601363870599997,0.051129010715946256,0.17405978750997847,Regular
4126355,Serranópolis do Iguaçu,2024,5138,64587269.29,12570.507841572597,14703755.41,11330813.3,7369523.57,0.22765717720591994,0.1754341594645238,0.14668493534493818,16,False,0.4001858310707643,0.034286226307133495,0.25382598916531196,Suspeita
4126405,Sertaneja,2020,5216,30963773.509999994,5936.306271088956,9859108.96,5716147.27,4710943.76,0.3184078632023298,0.184607579181327,0.18755504566326528,15,False,0.07608761207162613,0.0037179615564720556,0.0471397518655645,Regular
4126405,Sertaneja,2021,5149,36900794.660000004,7166.594418333658,10375125.75,7284555.22,5428037.66,0.28116266453325206,0.19740916929077318,0.1751371049587485,15,False,0.1604554232030758,0.015487148614756812,0.1024681133677482,Regular
4126405,Sertaneja,2022,5322,55371071.25,10404.184751972942,14813904.32,10368557.74,8039205.81,0.2675386981970301,0.1872558631417123,0.15640082436986108,16,False,0.41408279145758586,0.09962792675324263,0.28830084557584856,Suspeita
4126405,Sertaneja,2023,5494,53681521.279999994,9770.935799053512,13833754.05,11941015.92,9322503.02,0.2577004846387245,0.2224418316633817,0.16732001707196328,16,False,0.25019509526120837,0.023098329638512348,0.15935638901212995,Regular
4126405,Sertaneja,2024,5667,64537741.150000006,11388.343241574026,16776423.51,12872433.96,9930548.53,0.25994748516233124,0.19945591107816452,0.1596094699891585,17,False,0.38541935664526306,0.11350192068480956,0.27665238226108163,Suspeita
4126405,Sertaneja,2025,5654,68649935.64,12141.835097276266,19236606.46,14552380.38,8938460.49,0.28021302978165474,0.2119795196358614,0.15953607881267742,16,False,0.6251715840989198,0.1524163574332539,0.43606949343265344,Critica
4126504,Sertanópolis,2020,16413,65854995.699999996,4012.3679826966427,17819989.63,13398360.21,7256486.74,0.27059434809134764,0.20345244984960195,0.15976257164679009,15,False,0.07200580916356122,0.007173992548562394,0.04607308251756169,Regular
4126504,Sertanópolis,2021,16456,69681964.25,4234.441191662616,20305073.22,14233400.96,8175446.73,0.2913963955888341,0.20426233837115176,0.17093376822238857,14,False,0.11314774182660206,0.026092067403147227,0.07832547205722012,Regular
4126504,Sertanópolis,2022,16365,91759266.47999999,5607.043475710357,24214295.43,19542688.2,13669093.61,0.2638893744347639,0.21297781629781837,0.15957165815713753,17,False,0.21455945919072772,0.0018819252696823875,0.12948844562230957,Regular
4126504,Sertanópolis,2023,16274,105363528.56000003,6474.347336856337,27011149.85,21315575.91,12773077.93,0.2563614774406336,0.20230506894861336,0.15850185923652504,15,False,0.1983808091749703,0.018195106115398273,0.1263065279511415,Regular
4126504,Sertanópolis,2024,16183,113592302.1,7019.2363653216335,29276808.18,22432738.95,13418456.53,0.25773584687302503,0.19748467576835912,0.15649781659733425,16,False,0.27725656801100546,0.04361655199151637,0.18380056160320982,Regular
4126603,Siqueira Campos,2020,21249,53293922.050000004,2508.06729963763,12317896.76,16751660.65,4372110.33,0.2311313614419939,0.31432591195453213,0.18657489606939143,18,False,0.10239295070344183,0.00746392426372531,0.06442134012755521,Regular
4126603,Siqueira Campos,2021,21476,63811903.29999999,2971.3123160737564,15318623.2,18096176.23,5066883.27,0.24005902359599424,0.2835862165860206,0.17451828376361836,18,False,0.11171753657851195,0.008842621536945273,0.07056757056188527,Regular
4126603,Siqueira Campos,2022,22221,95907994.47999999,4316.0971369425315,19441101.66,30687634.47,7553469.52,0.20270574695474544,0.31996951491253833,0.19645300767283433,17,False,0.30130752804476957,0.04432768398520801,0.19851559042094494,Regular
4126603,Siqueira Campos,2023,22967,101514050.21000001,4419.996090477643,23596777.98,29659846.41,6096427.54,0.23244839439649817,0.29217479106235333,0.1785446622686639,19,False,0.15244461040822152,0.042499840315600904,0.10846670237117327,Regular
4126603,Siqueira Campos,2024,23712,111048693.63999999,4683.227633265857,24802763.07,34278727.19,6979189.53,0.22335033629847215,0.3086819490297248,0.18055448991970652,19,False,0.1708975850526064,0.04019420773541241,0.1186162341257288,Regular
4126603,Siqueira Campos,2025,24031,122421224.52000001,5094.304212059424,27426772.91,35812753.56,7613198.6,0.2240360935576108,0.2925371290837665,0.1717287290291095,19,False,0.23714290805316168,0.06496948185747514,0.16827353757488708,Regular
4126652,Sulina,2020,2930,21467932.119999997,7326.939290102388,4780754.23,3155875.74,2983447.23,0.22269281471903596,0.14700417918034672,0.14601256279016064,14,False,0.1524198067099139,0.030047938574240807,0.10347105945564467,Regular
4126652,Sulina,2021,2880,25189270.94,8746.274631944445,4987903.81,3844473.42,3222290.85,0.19801699786710855,0.15262344945026027,0.1272629198078146,14,False,0.2088873076131604,0.024487351813152064,0.13512732529315707,Regular
4126652,Sulina,2022,3085,34692059.010000005,11245.400003241493,7082903.73,5582830.26,3845339.76,0.20416498565156796,0.160925307384919,0.12905440489557501,14,False,0.3610265836620442,0.029625566194402864,0.22846617667498767,Suspeita
4126652,Sulina,2023,3290,34072233.660000004,10356.30202431611,8252886.62,5675500.98,4399330.75,0.24221736392024965,0.16657261266269444,0.14430638946081473,14,False,0.24842646616805977,0.02375627313275568,0.15855838895393815,Regular
4126652,Sulina,2024,3495,45813459.1,13108.285865522175,9251648.09,6632803.11,4931595.55,0.2019417060345919,0.14477848301133847,0.14178292582439922,14,False,0.4266099858655385,0.04012497327081488,0.27201598082764905,Suspeita
4126652,Sulina,2025,3498,50826062.65,14530.035062893081,8508660.75,7181305.08,4846507.08,0.16740743442183595,0.141291784285006,0.1270646102004111,14,False,0.48804331975491577,0.03725974788868129,0.30772989100842196,Suspeita
4126678,Tamarana,2020,15040,42379515.11,2817.7869089095743,13033864.43,9324320.78,7145939.31,0.3075510514022962,0.22001952490012808,0.1854374304678925,16,False,0.22413665918051262,0.024903164767873135,0.14444326141545683,Regular
4126678,Tamarana,2021,15277,41548870.57,2719.7008948091902,14082882.91,10673008.78,5802631.82,0.33894743026224217,0.2568784333624306,0.21295268648648127,17,False,0.19995719895871256,0.023637062943528415,0.1294291445526389,Regular
4126678,Tamarana,2022,13733,62990113.2,4586.770057525669,17647010.26,19093744.55,7253071.97,0.28015523966386524,0.3031228804014913,0.2011858108938944,16,False,0.3765547089581492,0.055730284577018036,0.24822493920569672,Suspeita
4126678,Tamarana,2023,12189,77750768.7,6378.765173517106,22711493.83,22138158.74,8785219.67,0.2921063573999108,0.28473234554657206,0.1934266791277426,17,False,0.37955494600358086,0.0856890174329508,0.26200857457532883,Suspeita
4126678,Tamarana,2024,10645,81977129.32000001,7700.998527007986,24405075.0,24743379.59,7828747.71,0.2977058992238446,0.30183271596902994,0.20453587528898542,17,False,0.25590446178682463,0.060483736161745245,0.17773617153679286,Regular
4126702,Tamboara,2020,5158,20759101.96,4024.641713842575,5679172.65,3382090.68,2854006.4,0.27357506413056804,0.1629208569097466,0.15661776713301123,16,False,0.14498654631204763,0.008717531533336665,0.09047894040056324,Regular
4126702,Tamboara,2021,5196,22230044.749999996,4278.299605465742,6479403.01,3886126.74,2558056.94,0.29147053381437754,0.1748141663097642,0.15901207906491485,16,False,0.20060299206261228,0.006051183199628906,0.12278226851741893,Regular
4126702,Tamboara,2022,5124,29757995.410000004,5807.571313427011,8247494.21,6030240.3,4323299.27,0.2771522105695492,0.20264269205356394,0.16358661855284387,16,False,0.19791849541520393,0.016824118287417325,0.12548074456408928,Regular
4126702,Tamboara,2023,5051,32698713.54,6473.710857255989,8963391.32,5774953.97,3800677.17,0.27412061055659503,0.17661104504724806,0.15824228737468699,16,False,0.1496443915664466,0.03097987525609208,0.10217858504230479,Regular
4126702,Tamboara,2024,4979,41174099.42000001,8269.552002410124,11160409.78,6216375.45,4467515.47,0.271054132020163,0.15097781220639017,0.15331099983113086,16,False,0.325932210831062,0.01271638031328654,0.2006458786239518,Regular
4126801,Tapejara,2020,16345,62461860.54,3821.4659247476293,15885906.48,12379574.8,5367977.91,0.2543297036409412,0.19819414108025546,0.14672604721554172,18,False,0.14754267174792582,0.0355118535660905,0.10273034447519169,Regular
4126801,Tapejara,2021,16480,65398402.28,3968.3496529126214,16657669.37,13514675.58,5324564.61,0.25471064719105857,0.20665146408527826,0.14564558937085859,18,False,0.10578466575993535,0.024097241972947284,0.07310969624514012,Regular
4126801,Tapejara,2022,16405,87298062.91000001,5321.430229198416,20244883.76,17213896.87,7646089.36,0.23190530333841974,0.19718532457869858,0.13686013402899075,18,False,0.15140241202270677,0.0201923604636776,0.0989183913990951,Regular
4126801,Tapejara,2023,16330,100369936.94,6146.352537660747,20804048.53,25714306.82,7313187.24,0.2072737033045704,0.25619530712041516,0.14918490570479054,18,False,0.14216736322957302,0.020723618255032935,0.09358986523975697,Regular
4126801,Tapejara,2024,16255,105982353.96000001,6519.984863734237,24976783.0,20045319.17,7171383.21,0.23566926065283253,0.18913827086314322,0.14020201655586298,18,False,0.20230164783069093,0.019737759296866823,0.1292760924171613,Regular
4126801,Tapejara,2025,16326,99728570.85000002,6108.573493201031,22970082.33,24126718.43,7700336.41,0.23032599519097582,0.24192383611200616,0.14191996338614962,18,False,0.2465183925908111,0.021385900732986133,0.1564653958476811,Regular
4126900,Tapira,2020,5495,24071977.24,4380.705594176524,6623479.35,4765332.38,2187965.0,0.2751531078632741,0.19796181811278582,0.15777012540691615,15,False,0.06440178834257018,0.0005423599771588647,0.038858016996405655,Regular
4126900,Tapira,2021,5452,26339919.02,4831.239732208363,7306788.89,5100661.03,2323998.79,0.27740362012699915,0.19364755928547273,0.15977360193889956,14,False,0.059767857019691235,0.0009818331428623807,0.03625344746895969,Regular
4126900,Tapira,2022,5572,33770833.88,6060.810100502513,9642643.96,7255020.01,3256079.63,0.28553171041804315,0.21483094068034306,0.16760659028616007,15,False,0.08030857984771463,0.001637533413013421,0.04884016127383414,Regular
4126900,Tapira,2023,5693,37356297.059999995,6561.794670648163,10893574.05,7742912.34,3598470.08,0.2916127910778532,0.20727194474237326,0.17076400314622237,14,False,0.0813505638736376,0.003074027111735642,0.050039949168876816,Regular
4126900,Tapira,2024,5813,48139000.15,8281.266153449165,12520466.43,11637094.31,4075318.42,0.26008987288864577,0.24173942694570072,0.16929612425339782,14,False,0.1294487040568474,0.0034809896056447447,0.07906161827636633,Regular
4126900,Tapira,2025,5807,48529439.16,8357.058577578784,13754265.68,8972752.34,4060751.08,0.2834210722001676,0.18489297414744738,0.15635121695524754,14,False,0.15440520892825696,0.0017560965958175975,0.09334556399528121,Regular
4127007,Teixeira Soares,2020,12567,50744804.07,4037.940962043447,11307654.56,8554203.96,14798962.26,0.22283374164577793,0.16857300203977318,0.18759999096393237,12,False,0.08957695265882899,0.010631464463812518,0.057998757380822406,Regular
4127007,Teixeira Soares,2021,12761,50146217.129999995,3929.6463545176707,11285718.12,9801713.64,13849636.18,0.22505622090581012,0.19546267297869854,0.18584660630377506,11,False,0.10240212104893877,0.01635649962963365,0.06798387248121672,Regular
4127007,Teixeira Soares,2022,11701,64223798.58,5488.744430390565,12856328.82,13052824.57,18843676.27,0.20018013733624912,0.20323968464339315,0.18612360665904998,12,False,0.09766239872458722,0.02141936296216116,0.06716518441961679,Regular
4127007,Teixeira Soares,2023,10641,71020166.59,6674.200412555211,13796349.2,15209009.81,18724471.76,0.19425960065183223,0.21415057919818375,0.1751468432189325,12,False,0.07781646815787412,0.019639126950841475,0.054545531675061064,Regular
4127007,Teixeira Soares,2024,9581,83975798.94000001,8764.82610792193,15348149.07,16893197.62,24285636.24,0.18276871746068318,0.20116745340011646,0.18051426440866736,12,False,0.1705438097995107,0.02565270599586229,0.11258736827805134,Regular
4127106,Telêmaco Borba,2020,79792,233313516.27,2924.0214090385,47839498.92,58300761.92,27491893.4,0.2050438383717048,0.24988163074329547,0.15906595088880446,17,False,0.16825930178674112,0.006311417587591748,0.10348014810708137,Regular
4127106,Telêmaco Borba,2021,80588,248051986.39000005,3078.0263363031722,59507462.84,64324116.19,28420295.32,0.23989915866442335,0.25931707754545585,0.16459791661604098,16,False,0.07752998961847056,0.006080364285944815,0.048950139485460266,Regular
4127106,Telêmaco Borba,2022,79453,327130528.88,4117.283537185506,71798190.53,78367310.14,42343583.51,0.2194787223797674,0.23955975741031243,0.15134888115842765,19,False,0.12962480408299268,0.006882589568654713,0.0805279182772575,Regular
4127106,Telêmaco Borba,2023,78317,363739707.58,4644.454046758686,82434110.07,83205772.9,39662187.28,0.226629395559927,0.22875086542950482,0.15080991695599782,19,False,0.181887822846479,0.013765717449127532,0.11463898068753842,Regular
4127106,Telêmaco Borba,2024,77182,435979698.10999995,5648.722475577207,92052981.54,95954292.27,39255462.69,0.21114052314604465,0.22008890020789507,0.14420198931354258,19,False,0.32190774487841745,0.02470874980307366,0.20302814684827994,Regular
4127205,Terra Boa,2020,17200,69992355.86,4069.323015116279,30063207.38,12899465.23,4864900.6,0.42952129572739317,0.18429820044637088,0.24951966730390723,16,False,0.3779930670101621,0.034345214664178766,0.24053392607176877,Suspeita
4127205,Terra Boa,2021,17304,77879261.64,4500.650811373093,2452921.03,1625572.94,408887.63,0.03149645975508506,0.020872988595016167,0.6959165768358134,15,True,0.7932194694370119,0.17688566350315482,0.5466859470634691,Critica
4127205,Terra Boa,2022,17552,100133652.18,5704.971067684594,36119028.55,21825174.33,8411364.5,0.36070819113910396,0.21796043442784968,0.1995035426334581,18,False,0.7645623724010612,0.03514493326185808,0.4727953967453799,Critica
4127205,Terra Boa,2023,17800,93034638.55000001,5226.6650870786525,35513477.38,21067075.18,7506472.7,0.381723172503259,0.22644334957756437,0.21964226922283012,17,False,0.14561224967417388,0.03210133348519932,0.10020788319858405,Regular
4127205,Terra Boa,2024,18048,111630131.74000001,6185.180171764185,41474792.49,26181464.64,9350069.57,0.3715376112481868,0.23453761302530554,0.21590129677331943,17,False,0.22334303034575198,0.008423738815833777,0.1373753137337847,Regular
4127205,Terra Boa,2025,18168,129778060.88999996,7143.222197820341,51594655.29,28290236.53,10495733.26,0.39756068888817575,0.21798936072853517,0.22836455845473988,17,False,0.15840680866402843,0.004637322051584891,0.096899014019051,Regular
4127304,Terra Rica,2020,16924,63128533.13999999,3730.1189517844477,18002436.41,11305425.05,5453251.25,0.2851711502637966,0.17908581884720792,0.15067814305501356,16,False,0.11580799128104063,0.0429670770157322,0.08667162557491725,Regular
4127304,Terra Rica,2021,17054,73487180.15,4309.087612876745,19843452.27,14265218.3,5826462.75,0.27002604031745525,0.1941184608102016,0.14643709347351044,16,False,0.16508552275466237,0.05762984140578372,0.1221032502151109,Regular
4127304,Terra Rica,2022,16366,96320445.64000002,5885.399342539412,24976135.04,18251949.51,7525429.06,0.2593025278698243,0.1894919545764676,0.13793868113998836,16,False,0.15805049127753382,0.0604715380039165,0.1190189099680869,Regular
4127304,Terra Rica,2023,15677,104233874.68000002,6648.840637877146,24937749.85,21133226.81,12485440.57,0.23924803646184475,0.20274816488285988,0.143029722912806,16,False,0.18421165860935065,0.07103552568415539,0.13894120543927255,Regular
4127304,Terra Rica,2024,14989,103395727.77,6898.107129895257,28638548.49,22462726.2,7055282.54,0.2769799981843099,0.2172500419936838,0.15733575328849733,17,False,0.30864155266489113,0.045542374470000306,0.2034018813869348,Regular
