cod_ibge,municipio,ano,legislativa,judiciaria,essencial_justica,administracao,defesa_nacional,seguranca_publica,relacoes_exteriores,assistencia_social,previdencia_social,saude,trabalho,educacao,cultura,direitos_cidadania,urbanismo,habitacao,saneamento,gestao_ambiental,ciencia_tecnologia,agricultura,organizacao_agraria,industria,comercio_servicos,comunicacoes,energia,transporte,desporto_lazer,encargos_especiais,reserva_contingencia,total_despesas,populacao,n_funcoes_declaradas,flag_negativo,legislativa_pc,judiciaria_pc,essencial_justica_pc,administracao_pc,defesa_nacional_pc,seguranca_publica_pc,relacoes_exteriores_pc,assistencia_social_pc,previdencia_social_pc,saude_pc,trabalho_pc,educacao_pc,cultura_pc,direitos_cidadania_pc,urbanismo_pc,habitacao_pc,saneamento_pc,gestao_ambiental_pc,ciencia_tecnologia_pc,agricultura_pc,organizacao_agraria_pc,industria_pc,comercio_servicos_pc,comunicacoes_pc,energia_pc,transporte_pc,desporto_lazer_pc,encargos_especiais_pc,reserva_contingencia_pc,total_pc,legislativa_prop,judiciaria_prop,essencial_justica_prop,administracao_prop,defesa_nacional_prop,seguranca_publica_prop,relacoes_exteriores_prop,assistencia_social_prop,previdencia_social_prop,saude_prop,trabalho_prop,educacao_prop,cultura_prop,direitos_cidadania_prop,urbanismo_prop,habitacao_prop,saneamento_prop,gestao_ambiental_prop,ciencia_tecnologia_prop,agricultura_prop,organizacao_agraria_prop,industria_prop,comercio_servicos_prop,comunicacoes_prop,energia_prop,transporte_prop,desporto_lazer_prop,encargos_especiais_prop,reserva_contingencia_prop,saude_var,educacao_var,administracao_var,urbanismo_var,assistencia_social_var,transporte_var,log_pop_cl,log_total_pc_cl,saude_prop_cl,educacao_prop_cl,administracao_prop_cl,cluster,saude_dev,educacao_dev,administracao_dev,urbanismo_dev,assistencia_social_dev,transporte_dev,log_pop,hhi
4125803,São Pedro do Ivaí,2025,1595342.46,369359.94,0.0,7940271.51,0.0,0.0,0.0,2896179.81,0.0,17782730.01,0.0,17154000.56,1529413.15,0.0,7622161.36,0.0,0.0,923847.65,0.0,3728159.5,0.0,914875.04,194422.26,0.0,0.0,3026006.22,498528.02,3798631.71,0.0,69973929.2,8514,15,False,187.37872445384073,43.38265680056378,0.0,932.6135200845665,0.0,0.0,0.0,340.1667618040874,0.0,2088.645761099366,0.0,2014.7992201080572,179.63508926474043,0.0,895.2503359173127,0.0,0.0,108.50923772609819,0.0,437.8857763683345,0.0,107.45537232793048,22.835595489781536,0.0,0.0,355.41534178999297,58.55391355414611,446.16299154334035,0.0,8218.69029833216,0.02279909786743832,0.005278536509566194,0.0,0.11347471266484203,0.0,0.0,0.0,0.041389412358453066,0.0,0.2541336496793437,0.0,0.24514845394733098,0.021856899669427166,0.0,0.10892858879218119,0.0,0.0,0.013202740800212203,0.0,0.05327926475793787,0.0,0.013074512900155962,0.002778495680073944,0.0,0.0,0.04324476636649983,0.0071244822993304195,0.05428638570720708,0.0,0.1708391771143591,0.23348535139873225,0.08495867759130439,0.4380832626791549,0.24521851889225085,0.09896196612519116,9.049584593096789,9.014287810738518,0.2541336496793437,0.24514845394733098,0.11347471266484203,1,1.3215350071256176,1.1203966312632823,1.0747031711425423,0.4880581474659788,1.0008697097147894,0.062418171100014866,9.049584593096789,0.1602216286554068
4125902,São Pedro do Paraná,2020,886763.67,0.0,0.0,3144892.31,0.0,0.0,0.0,1177707.91,735879.03,5786473.2,0.0,2936121.18,13096.3,0.0,1373883.84,0.0,150554.03,965195.95,0.0,168147.76,0.0,0.0,83152.33,0.0,0.0,701040.03,187213.51,181052.28,0.0,18491173.330000006,2289,15,False,387.4022149410223,0.0,0.0,1373.915382262997,0.0,0.0,0.0,514.5076059414591,321.4849410222805,2527.9480996068155,0.0,1282.7091218872872,5.721406727828746,0.0,600.211376146789,0.0,65.77283966797728,421.6670816950633,0.0,73.45904761904762,0.0,0.0,36.326924421144604,0.0,0.0,306.26475753604194,81.78833988641328,79.09667103538663,0.0,8078.275810397556,0.04795605201327696,0.0,0.0,0.17007532479822357,0.0,0.0,0.0,0.06369027475878404,0.03979623233567947,0.31293164023356207,0.0,0.15878501204877296,0.0007082460245371565,0.0,0.07429944089978414,0.0,0.008141940336243658,0.052197658459783615,0.0,0.009093406729750229,0.0,0.0,0.004496866073127658,0.0,0.0,0.03791214421545849,0.010124479753605769,0.009791281319409921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.736307096548285,8.997057520072318,0.31293164023356207,0.15878501204877296,0.17007532479822357,4,0.37110823374709273,-0.6906666975366587,0.33969654901390656,-0.5588910358175407,0.39932137162713277,-0.30709811008261406,7.736307096548285,0.17005489382866068
4125902,São Pedro do Paraná,2021,1052686.74,0.0,0.0,3603551.66,0.0,98509.0,0.0,928785.1,855260.46,7011166.82,0.0,3813565.91,0.0,0.0,3982881.21,310000.0,260482.77,835910.54,0.0,308207.24,0.0,0.0,129688.89,0.0,0.0,605561.0,1029704.79,198411.7,0.0,25024373.83,2265,16,False,464.762357615894,0.0,0.0,1590.9720353200883,0.0,43.491832229580574,0.0,410.059646799117,377.5984370860927,3095.437889624724,0.0,1683.6935584988962,0.0,0.0,1758.4464503311258,136.86534216335542,115.00343046357615,369.05542604856515,0.0,136.0738366445916,0.0,0.0,57.257788079470195,0.0,0.0,267.3558498896247,454.6158013245033,87.59898454746137,0.0,11048.288666666665,0.04206645677335616,0.0,0.0,0.14400167150955642,0.0,0.003936522075205908,0.0,0.03711521839905314,0.0341770973295918,0.28017351673330565,0.0,0.1523940593242009,0.0,0.0,0.15916007477578512,0.012387922355458195,0.010409162353853791,0.033403854405255264,0.0,0.012316281801645384,0.0,0.0,0.00518250290221148,0.0,0.0,0.02419884725643103,0.04114807415343028,0.007928737851659564,0.0,0.22448632948839933,0.31260745695924336,0.15798400386170366,1.9297119651745425,-0.20300566587586322,-0.12704337240577976,7.725771441587952,9.310121330816486,0.28017351673330565,0.1523940593242009,0.14400167150955642,4,1.0596327026481902,-0.1634422307574457,0.7027388778508168,0.6585237917827053,-0.004515387797438244,-0.3535571965761488,7.725771441587952,0.1560180470094615
4125902,São Pedro do Paraná,2022,1565545.98,0.0,0.0,4911438.16,0.0,0.0,0.0,1167493.68,2201130.71,8353194.68,0.0,7591184.68,11575.54,0.0,1971613.71,0.0,239717.81,576669.61,0.0,832107.57,0.0,0.0,197290.58,0.0,0.0,1380409.91,329082.18,362515.01,0.0,31690969.81,2417,15,False,647.7227885808854,0.0,0.0,2032.0389573851883,0.0,0.0,0.0,483.03420769549024,910.6870955730244,3456.017658254034,0.0,3140.746661150186,4.789218038891188,0.0,815.7276417045924,0.0,99.1798965659909,238.5889987587919,0.0,344.2728878775341,0.0,0.0,81.62622258998758,0.0,0.0,571.1253247827885,136.1531568059578,149.98552337608606,0.0,13111.696239139428,0.04940038090932756,0.0,0.0,0.1549791057025402,0.0,0.0,0.0,0.03683994800410306,0.0694560855409808,0.263582803873808,0.0,0.23953778396534342,0.00036526304084097074,0.0,0.06221373854510008,0.0,0.007564230802566279,0.01819665391931406,0.0,0.026256929812776848,0.0,0.0,0.006225451009635732,0.0,0.0,0.04355846218263776,0.010384099381400409,0.011439063309624856,0.0,0.11648748302716708,0.8653909111289416,0.27723109663355056,-0.536108909343821,0.17796084415036956,1.1361990957690737,7.790696031174738,9.481336218399196,0.263582803873808,0.23953778396534342,0.1549791057025402,4,1.497117214368025,1.7523279961513656,1.4404539411957065,-0.33236301648271555,0.27763287469432385,0.009158005721663634,7.790696031174738,0.16661771727386077
4125902,São Pedro do Paraná,2023,1366927.63,0.0,0.0,5105553.81,0.0,0.0,0.0,1423490.93,1860785.41,8137303.86,0.0,7170714.85,54922.88,0.0,4276073.15,0.0,286144.75,564707.77,0.0,228139.65,0.0,0.0,263240.97,0.0,0.0,4461322.1,350401.72,607250.79,0.0,36156980.269999996,2570,15,False,531.8784552529182,0.0,0.0,1986.5968132295718,0.0,0.0,0.0,553.8875214007782,724.0410155642023,3166.266093385214,0.0,2790.161420233463,21.370770428015565,0.0,1663.841692607004,0.0,111.34036964980545,219.73064980544748,0.0,88.77029182879377,0.0,0.0,102.42839299610894,0.0,0.0,1735.9229961089493,136.34308171206226,236.28435408560313,0.0,14068.863918287936,0.03780535929141629,0.0,0.0,0.141205204966637,0.0,0.0,0.0,0.039369740486350634,0.05146407128318518,0.2250548524582305,0.0,0.1983217292056232,0.0015190118087812317,0.0,0.11826411160635349,0.0,0.007913955973735416,0.015618222699547362,0.0,0.006309698661126604,0.0,0.0,0.0072805020782782314,0.0,0.0,0.1233875745896188,0.009691122360976967,0.016794842530139204,0.0,-0.08383972349701514,-0.11162480732792804,-0.022362831180210763,1.039702478550491,0.14668384262746578,2.03947823845696,7.852050207265889,9.55179047829819,0.2250548524582305,0.1983217292056232,0.141205204966637,4,1.1455672026783512,1.2913696650378486,1.3644487987168057,0.5590852258283948,0.5515795638990584,1.3999818307280423,7.852050207265889,0.1455364403193353
4125902,São Pedro do Paraná,2024,1556833.14,0.0,0.0,7119116.73,0.0,0.0,0.0,1485047.92,2513731.35,9569251.11,0.0,10724638.99,197008.48,0.0,13350907.23,3677685.4,464569.6,524698.01,0.0,674199.46,0.0,0.0,925115.06,0.0,0.0,2790696.81,433541.96,973620.44,0.0,56980661.690000005,2722,16,False,571.9445775165319,0.0,0.0,2615.399239529758,0.0,0.0,0.0,545.5723438648052,923.4869030124909,3515.5220830271855,0.0,3939.984933872153,72.37637031594416,0.0,4904.815293901544,1351.096767083027,170.67215282880235,192.76194342395297,0.0,247.68532696546654,0.0,0.0,339.8659294636297,0.0,0.0,1025.2376230712712,159.27331373989713,357.6856869948567,0.0,20933.380488611318,0.027322131646520018,0.0,0.0,0.1249391726746022,0.0,0.0,0.0,0.026062314405531428,0.04411551700953931,0.1679385747055897,0.0,0.18821541680836876,0.003457462131131668,0.0,0.23430593527739005,0.06454269380036748,0.008153109953820193,0.00920835235039195,0.0,0.011832074953217342,0.0,0.0,0.01623559700013726,0.0,0.0,0.04897620924766765,0.007608580650724275,0.017086857385000646,0.0,0.11030531842273703,0.4120992804575729,0.31652241769076134,1.9478857968851553,-0.015012393698532644,-0.4093991350023422,7.909489492673759,9.94914808587836,0.1679385747055897,0.18821541680836876,0.1249391726746022,4,1.5693127907199917,2.8031866671913153,2.4161645328679042,3.9656556242041776,0.5194298275352197,0.5513896904475943,7.909489492673759,0.1449904913212799
4126009,São Sebastião da Amoreira,2020,1177970.82,0.0,186856.04,2452743.16,73781.82,0.0,0.0,936443.91,445047.97,8252229.18,854005.2,5529192.33,27974.77,0.0,4213770.36,0.0,0.0,0.0,0.0,119495.15,0.0,0.0,0.0,0.0,0.0,0.0,103143.86,281613.31,0.0,24654267.879999995,8859,14,False,132.9688249238063,0.0,21.092227113669715,276.8645625917147,8.32845919403996,0.0,0.0,105.70537419573316,50.236817925273726,931.5079783271249,96.39972908906196,624.1327836098883,3.157779659103736,0.0,475.64853369454795,0.0,0.0,0.0,0.0,13.488559656846144,0.0,0.0,0.0,0.0,0.0,0.0,11.642833276893555,31.788385822327577,0.0,2782.962849080031,0.04777959036275387,0.0,0.00757905450324003,0.09948554026987398,0.0029926591354940703,0.0,0.0,0.037983034603094455,0.018051558949800785,0.3347180788399871,0.03463924397011947,0.22426917549984862,0.0011346826495178006,0.0,0.17091443885130694,0.0,0.0,0.0,0.0,0.004846834251238777,0.0,0.0,0.0,0.0,0.0,0.0,0.004183610744477723,0.011422497369246564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.089302043599126,7.931630676925629,0.3347180788399871,0.22426917549984862,0.09948554026987398,0,-0.8097379645548324,-0.7627891806918712,-0.7070819826279912,0.1098447451514527,-0.8056410214870365,-0.6481326507892686,9.089302043599126,0.2069324631164418
4126009,São Sebastião da Amoreira,2021,1060323.68,0.0,174005.48,2346624.11,82372.84,0.0,0.0,1017426.77,456530.12,10209445.31,641823.52,6464304.63,158699.16,0.0,3959817.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09,572099.55,393137.91,0.0,27536615.86,8865,14,False,119.60786012408347,0.0,19.628367738296674,264.706611393119,9.291916525662717,0.0,0.0,114.76895318668923,51.49803948110547,1151.6576773829668,72.39972024816696,729.1939796954315,17.901766497461928,0.0,446.67994247038916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005741680767061477,64.53463620981388,44.347197969543146,0.0,3106.2172430908063,0.03850595459481418,0.0,0.0063190582635378354,0.08521831883520345,0.002991393002640376,0.0,0.0,0.036948141164939795,0.01657902054199626,0.3707588965145988,0.023308002815709834,0.23475305254884724,0.005763204919836507,0.0,0.14380190035450494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8484479087329652e-07,0.020775957107751878,0.014276914490828067,0.0,0.2363368904807493,0.1683314814483632,-0.04391299155365263,-0.060903354414126795,0.08574378606496555,0.0,9.089979015305,8.041482827480039,0.3707588965145988,0.23475305254884724,0.08521831883520345,0,-0.46595707629225064,-0.5499787106788164,-0.745689337525595,0.012864564088588925,-0.7072937766628812,-0.6481305598311226,9.089979015305,0.22489586817011945
4126009,São Sebastião da Amoreira,2022,1164282.47,0.0,253485.62,3267790.45,0.0,0.0,0.0,1037278.32,508930.31,11102323.29,531458.2,11240628.64,922326.41,0.0,8618338.19,0.0,70600.0,0.0,0.0,383060.66,0.0,0.0,0.0,0.0,0.0,2051399.73,790960.96,491186.48,0.0,42434049.72999999,8610,15,False,135.22444483159117,0.0,29.440838559814168,379.5343147502904,0.0,0.0,0.0,120.4736724738676,59.10921138211382,1289.4684425087107,61.72569105691056,1305.5317816492452,107.12269570267132,0.0,1000.9684308943089,0.0,8.199767711962833,0.0,0.0,44.4902044134727,0.0,0.0,0.0,0.0,0.0,238.25780836236933,91.8653844367015,57.048371660859466,0.0,4928.461060394889,0.027437458300777654,0.0,0.005973637246807272,0.0770086869104492,0.0,0.0,0.0,0.02444448094395916,0.011993441899564842,0.2616371371726722,0.012524333722130463,0.26489643839138716,0.021735526443235856,0.0,0.20309959206903164,0.0,0.001663758242477792,0.0,0.0,0.00902720014793177,0.0,0.0,0.0,0.0,0.0,0.048343246592127714,0.018639770774478003,0.011575291142969589,0.0,0.11966295873519109,0.7903765225743327,0.4337923512860032,1.2409074948796566,0.04970611937096583,5.0,9.060795734696166,8.502984942682728,0.2616371371726722,0.26489643839138716,0.0770086869104492,1,-0.2716431777977482,-0.22110376931950443,-0.6896867612588878,0.6893699557338016,-0.9834743226700366,-0.18419615159016556,9.060795734696166,0.19086581892539844
4126009,São Sebastião da Amoreira,2023,1363991.61,0.0,292014.38,4548546.63,0.0,0.0,0.0,1316826.04,538123.74,12828745.48,625773.67,9877101.67,910681.95,0.0,7084214.83,0.0,0.0,74000.0,0.0,903951.35,0.0,0.0,0.0,0.0,0.0,1894064.96,773762.88,735272.28,0.0,43767071.47000001,8355,15,False,163.2545314183124,0.0,34.95085338120886,544.4101292639139,0.0,0.0,0.0,157.60934051466188,64.40738958707361,1535.4572687013765,74.898105326152,1182.1785362058647,108.99843806104128,0.0,847.901236385398,0.0,0.0,8.856971873129863,0.0,108.1928605625374,0.0,0.0,0.0,0.0,0.0,226.69837941352483,92.61075763016159,88.00386355475763,0.0,5238.428661879116,0.031164790427774987,0.0,0.006672010947777492,0.10392622757768441,0.0,0.0,0.0,0.030087140760665557,0.01229517356144916,0.29311409352104856,0.014297819090521842,0.22567426465282753,0.020807468249828497,0.0,0.16186175113077533,0.0,0.0,0.0016907688249309311,0.0,0.020653685970732822,0.0,0.0,0.0,0.0,0.0,0.04327602684813582,0.017679110208010447,0.016799668227836306,0.0,0.19076762027156322,-0.09448505748940977,0.43441609389680974,-0.15291910292530805,0.3082471653617891,-0.048516474772837735,9.030735122676456,8.563967737377915,0.29311409352104856,0.22567426465282753,0.10392622757768441,0,0.13337585481836997,0.367580387935952,0.14250414212855475,1.3560611810405392,-0.24244053655653208,0.1774388889270784,9.030735122676456,0.17945120612864568
4126009,São Sebastião da Amoreira,2024,1236675.44,0.0,386662.47,4546003.55,0.0,0.0,0.0,1924239.72,509885.05,17382389.1,621094.84,10355045.24,1581603.71,0.0,7325140.16,0.0,0.0,100804.78,0.0,755117.08,0.0,0.0,0.0,0.0,0.0,5544000.0,351262.27,824099.66,0.0,53444023.07,8100,15,False,152.67598024691358,0.0,47.7361074074074,561.2350061728395,0.0,0.0,0.0,237.56045925925926,62.94877160493827,2145.973962962963,76.67837530864198,1278.4006469135802,195.2597172839506,0.0,904.3382913580247,0.0,0.0,12.445034567901235,0.0,93.22433086419753,0.0,0.0,0.0,0.0,0.0,684.4444444444445,43.365712345679015,101.7406987654321,0.0,6598.027539506173,0.023139639738202815,0.0,0.007234905753512541,0.08506102813490908,0.0,0.0,0.0,0.036004769279432164,0.009540543931959649,0.32524477203433705,0.011621408799754865,0.19375497287015897,0.029593649937775912,0.0,0.13706191523803637,0.0,0.0,0.0018861749959947392,0.0,0.014129121211757608,0.0,0.0,0.0,0.0,0.0,0.10373470561410714,0.006572526726513892,0.015419865733547219,0.0,0.39761229876356974,0.08139389082171541,0.03090478300187799,0.0665608829787981,0.5072739882263501,2.019185431387387,8.999742789830492,8.79467757465948,0.32524477203433705,0.19375497287015897,0.08506102813490908,0,1.0867451864709439,0.5624865318626234,0.19593123550317024,1.544999461385205,0.6250944909404369,1.8444209144903798,8.999742789830492,0.18357754103864873
4126009,São Sebastião da Amoreira,2025,1273804.16,0.0,399547.23,5345764.78,0.0,0.0,0.0,2146567.57,556235.26,15486938.44,688836.41,12940897.19,1978545.88,18262.1,7700613.89,0.0,0.0,487593.62,0.0,3111444.92,0.0,1034949.56,0.0,0.0,0.0,972992.94,1647079.1,687886.78,0.0,56477959.830000006,8063,17,False,157.98141634627308,0.0,49.55317251643309,662.9994766216049,0.0,0.0,0.0,266.22442887262804,68.98614163462732,1920.7414659555996,85.43177601389061,1604.9729864814585,245.38582165447102,2.2649262061267517,955.0556728264913,0.0,0.0,60.47297779982637,0.0,385.8917177229319,0.0,128.35787672082353,0.0,0.0,0.0,120.67381123651246,204.27621232791765,85.31399975195338,0.0,7004.58388068957,0.02255400449722654,0.0,0.007074392049618056,0.09465222887106543,0.0,0.0,0.0,0.038007172646838144,0.009848713757973577,0.27421207293280514,0.012196552638824312,0.22913181051426798,0.035032176905034636,0.00032334914460383044,0.13634723905004767,0.0,0.0,0.008633343369124316,0.0,0.05509131224579505,0.0,0.01832483969171731,0.0,0.0,0.0,0.017227834414145476,0.029163218801772358,0.012179738469140094,0.0,-0.10495583865164104,0.25545382846630754,0.18132238604059167,0.05608231118059317,0.12065968260352047,-0.823690860206394,8.99516499031115,8.854462807287469,0.27421207293280514,0.22913181051426798,0.09465222887106543,1,0.9868139709359013,0.34525593430128104,0.21460158111335353,0.6019414000905448,0.3329969625997967,-0.43170817204688966,8.99516499031115,0.16346067259623406
4126108,São Tomé,2020,612680.03,196668.2,0.0,5068081.49,0.0,0.0,0.0,1131111.04,4034428.34,5829591.15,0.0,4538480.34,63013.39,0.0,3430330.22,0.0,0.0,60573.41,0.0,796841.06,0.0,25480.31,0.0,0.0,498643.29,795343.12,691468.43,1374238.15,0.0,29146971.969999995,5750,16,False,106.55304869565218,34.20316521739131,0.0,881.4054765217392,0.0,0.0,0.0,196.71496347826087,701.6397113043478,1013.8419391304349,0.0,789.3009286956521,10.958850434782608,0.0,596.5791686956522,0.0,0.0,10.534506086956522,0.0,138.5810539130435,0.0,4.431358260869565,0.0,0.0,86.72057217391304,138.32054260869566,120.25537913043479,238.99793913043476,0.0,5069.03860347826,0.021020366391082103,0.0067474659186698375,0.0,0.17388020598559628,0.0,0.0,0.0,0.038807154347429804,0.1384167228126648,0.2000067504782385,0.0,0.15571018302248707,0.0021619189144195692,0.0,0.1176907921526368,0.0,0.0,0.002078205930356889,0.0,0.027338725299498073,0.0,0.0008742009299019478,0.0,0.0,0.017107893420738075,0.027287332653924398,0.023723508250246557,0.047148573492109484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.657129031713755,8.531103710654518,0.2000067504782385,0.15571018302248707,0.17388020598559628,4,-1.4659277065276763,-1.3394122542424458,-0.4840604777219842,-0.5627088300688916,-0.8293895764385155,-0.5076314912379916,8.657129031713755,0.13406661273540196
4126108,São Tomé,2021,681853.48,212986.38,0.0,4027521.81,0.0,0.0,0.0,1169478.39,4509518.69,6088562.21,0.0,4952411.5,130351.16,0.0,3004849.75,0.0,0.0,83509.01,0.0,837185.51,0.0,13378.12,0.0,0.0,498970.02,0.0,878825.47,1600410.42,0.0,28689811.92,5778,15,False,118.00856351678782,36.861609553478715,0.0,697.0442731048806,0.0,0.0,0.0,202.40193665628243,780.4636015922465,1053.74908445829,0.0,857.1151782623746,22.559910003461408,0.0,520.0501471097266,0.0,0.0,14.452926618206991,0.0,144.8919193492558,0.0,2.315354794046383,0.0,0.0,86.3568743509865,0.0,152.09855832467983,276.9834579439252,0.0,4965.35339563863,0.023766397698991953,0.007423763550416471,0.0,0.1403816037982587,0.0,0.0,0.0,0.04076284617204977,0.1571818840281892,0.2122203598607627,0.0,0.1726191692650176,0.0045434651284392245,0.0,0.10473577722917327,0.0,0.0,0.0029107548781727947,0.0,0.029180585510091415,0.0,0.0004663021157930268,0.0,0.0,0.017391888848604205,0.0,0.030631970416904703,0.055783231499134896,0.0,0.039362294838664214,0.08591685009010173,-0.20916729964555808,-0.12827974156933278,0.028909713208726148,-1.0,8.661985936317778,8.510441126572516,0.2122203598607627,0.1726191692650176,0.1403816037982587,4,-1.4175091331444383,-1.250248365813334,-0.792417396033201,-0.6431480843248176,-0.8074015085240736,-0.6727927985480873,8.661985936317778,0.13773254857702266
4126108,São Tomé,2022,702093.13,253169.46,0.0,4986390.4,0.0,0.0,0.0,1394987.64,5366025.68,7904426.32,0.0,6270028.94,890631.61,0.0,3667595.2,0.0,0.0,78342.97,0.0,1321241.48,0.0,115260.93,0.0,0.0,655667.18,476062.4,1326777.02,1859109.63,0.0,37267809.99,5615,16,False,125.03884772929653,45.08806055209261,0.0,888.0481567230632,0.0,0.0,0.0,248.4394728406055,955.659070347284,1407.733983971505,0.0,1116.6569795191451,158.61649332146038,0.0,653.1781300089048,0.0,0.0,13.952443455031167,0.0,235.30569545859305,0.0,20.5273250222618,0.0,0.0,116.77064648263581,84.78404274265361,236.29154407836154,331.09699554764023,0.0,6637.187887800535,0.018839130343006237,0.006793247579289807,0.0,0.1337988575485919,0.0,0.0,0.0,0.03743143587922967,0.14398553822829555,0.21209795590674577,0.0,0.16824248437679662,0.023898147227835,0.0,0.09841187880329214,0.0,0.0,0.0021021618930927685,0.0,0.035452619307507635,0.0,0.0030927744353888174,0.0,0.0,0.01759339172803376,0.01277409110242166,0.035601153390983034,0.0498851322494896,0.0,0.33592902213072007,0.3028085464347258,0.27401973014911096,0.2559906648215776,0.2274560063251949,0.0,8.633374945705647,8.800594296760414,0.21209795590674577,0.16824248437679662,0.1337988575485919,4,-0.9880260495304525,-0.9089962490708168,-0.472950133689483,-0.5032179579088936,-0.6294023443735162,-0.5715566186263106,8.633374945705647,0.1294827846489516
4126108,São Tomé,2023,878120.49,309662.72,0.0,6152211.39,0.0,0.0,0.0,1431462.91,6256548.62,7923542.19,0.0,7330593.61,268558.69,0.0,3289338.6,0.0,0.0,113182.33,0.0,822282.86,0.0,249227.22,0.0,0.0,633775.26,182985.0,1456388.05,1878312.79,0.0,39176192.72999999,5453,16,False,161.03438290849073,56.787588483403624,0.0,1128.2250852741608,0.0,0.0,0.0,262.5092444525949,1147.358998716303,1453.061102145608,0.0,1344.3230533651201,49.2497139189437,0.0,603.2163212910325,0.0,0.0,20.755974692829636,0.0,150.79458279845957,0.0,45.70460663854759,0.0,0.0,116.22506143407298,33.55675774802861,267.08014854208693,344.45494039977996,0.0,7184.337562809461,0.022414645957353607,0.00790435972515699,0.0,0.1570395426732934,0.0,0.0,0.0,0.036539102200807465,0.1597028241901852,0.20225401290545475,0.0,0.18711858144363389,0.006855150316695925,0.0,0.08396269189989768,0.0,0.0,0.002889058944038946,0.0,0.020989350998631362,0.0,0.0063617008859860194,0.0,0.0,0.01617756131556585,0.004670821415983984,0.03717533401056455,0.0479452611167507,0.0,0.03219863886941612,0.20388183481736047,0.2704548472206294,-0.07649032694525632,0.05663259324743578,-0.6042090390772709,8.604104563405533,8.879797779011398,0.20225401290545475,0.18711858144363389,0.1570395426732934,4,-0.9330315271326899,-0.6096551439609881,-0.07123753817114913,-0.5557325536956764,-0.575003091192453,-0.6327244336167009,8.604104563405533,0.13953684157809493
4126108,São Tomé,2024,817542.55,347075.05,0.0,6675835.2,0.0,0.0,0.0,1425700.4,6627347.17,9659013.75,0.0,9308201.5,659651.02,0.0,4912614.18,0.0,0.0,376020.77,0.0,490036.59,0.0,342859.5,0.0,0.0,1666215.5,0.0,725446.5,2434474.89,0.0,46468034.570000015,5290,15,False,154.5449054820416,65.60965028355388,0.0,1261.9726275992439,0.0,0.0,0.0,269.5085822306238,1252.8066483931948,1825.9005198487712,0.0,1759.584404536862,124.69773534971645,0.0,928.6605255198488,0.0,0.0,71.08143100189037,0.0,92.63451606805293,0.0,64.81275992438563,0.0,0.0,314.9745746691871,0.0,137.13544423440453,460.2031928166352,0.0,8784.127517958415,0.017593654596439707,0.007469114052524901,0.0,0.1436651078913923,0.0,0.0,0.0,0.030681314869306715,0.14262163724649218,0.20786361720226285,0.0,0.20031407797069642,0.014195802041213809,0.0,0.10572029192669162,0.0,0.0,0.008092030865509445,0.0,0.010545670685980982,0.0,0.007378394700200032,0.0,0.0,0.03585724069069443,0.0,0.01561173195107227,0.052390313309522,0.0,0.25658894670886445,0.3088999702357676,0.11854686096842292,0.5395149181843836,0.026663204919219096,-1.0,8.57376254290413,9.080815515935134,0.20786361720226285,0.20031407797069642,0.1436651078913923,4,-0.4806726185233141,-0.06365902925991547,0.15246451637559594,-0.21365985307077115,-0.5479409072148314,-0.6727927985480873,8.57376254290413,0.14150392183076055
4126207,Sapopema,2020,4031268.77,0.0,0.0,0.0,0.0,0.0,0.0,1338865.07,1191122.23,7961319.57,0.0,5413269.73,34067.38,0.0,2679217.91,0.0,0.0,621460.38,0.0,652818.51,0.0,0.0,58626.34,0.0,0.0,1599652.46,133433.86,1410852.21,0.0,27125974.42,6722,13,False,599.7127000892591,0.0,0.0,0.0,0.0,0.0,0.0,199.17659476346327,177.19759446593275,1184.3676837250819,0.0,805.3064162451652,5.068042249330556,0.0,398.5745180005951,0.0,0.0,92.45170782505207,0.0,97.11670782505207,0.0,0.0,8.721562035108597,0.0,0.0,237.9726956263017,19.850321332936623,209.8857795299018,0.0,4035.402323713181,0.14861286483510588,0.0,0.0,0.0,0.0,0.0,0.0,0.049357307843395065,0.0439107628562012,0.29349432565010874,0.0,0.19956037877882804,0.0012558951605765023,0.0,0.0987694623801094,0.0,0.0,0.022910158742234777,0.0,0.024066177306378216,0.0,0.0,0.0021612620837972462,0.0,0.0,0.05897124413789077,0.004919043936781829,0.05201111628859229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.813289762469037,8.303109060279729,0.29349432565010874,0.19956037877882804,0.0,0,-0.4148778557273629,-0.3958064377608567,-1.5862604109624303,-0.14818133348670884,0.2085981683914735,0.21849676776640045,8.813289762469037,0.16948601862886972
